# Last modified: 07-11-2017@22:04:34
# LRG_TRANSCRIPT	HGNC_SYMBOL	CHROMOSOME	STRAND	TRANSCRIPT_START	TRANSCRIPT_STOP	EXONS_COORDS	LRG_PROTEIN	CDS_START	CDS_STOP
LRG_775t1	SETD2	3	-1	47016408	47163977	47016408-47017254,47017638-47017739,47019760-47019840,47037666-47037777,47042561-47042700,47046487-47046621,47056821-47057490,47062163-47062346,47067070-47067118,47083720-47084382,47086195-47086314,47088113-47088247,47097955-47098081,47101458-47101555,47103346-47103423,47105997-47106120,47113876-47114004,47116623-47116754,47120182-47124548,47126648-47126663,47163854-47163977	LRG_775p1	47017093	47163924
LRG_776t1	MITF	3	1	69936600	69968337	69936600-69936755,69937822-69938049,69939098-69939181,69941236-69941331,69949051-69949168,69951812-69951886,69956455-69956530,69959273-69959420,69964847-69968337	LRG_776p1	69936723	69965248
LRG_777t1	CBS	21	-1	43053191	43075930	43053191-43053983,43056803-43056887,43058145-43058253,43058834-43058968,43059226-43059303,43060441-43060546,43062311-43062395,43062953-43063078,43063900-43063991,43065203-43065272,43065387-43065521,43065616-43065695,43066243-43066377,43068509-43068615,43071985-43072201,43073266-43073341,43075770-43075930	LRG_777p1	43053880	43072193
LRG_778t1	FBN1	15	-1	48408306	48645788	48408306-48411379,48412569-48412743,48415536-48415767,48420687-48420806,48421558-48421686,48421952-48422068,48425369-48425491,48425739-48425864,48427567-48427773,48428346-48428471,48430671-48430802,48432866-48432988,48434594-48434713,48436961-48437077,48437322-48437387,48437768-48437917,48441721-48441846,48444541-48444660,48445376-48445504,48446706-48446822,48448768-48448893,48452562-48452684,48456637-48456762,48460246-48460317,48463082-48463240,48463899-48464021,48465568-48465693,48465790-48465858,48467938-48468102,48468412-48468534,48470634-48470756,48472551-48472676,48474255-48474377,48474528-48474650,48481655-48481780,48483818-48483943,48485374-48485496,48487075-48487200,48487312-48487437,48488113-48488241,48488368-48488493,48489851-48490078,48492461-48492586,48494204-48494254,48495123-48495260,48495469-48495588,48496100-48496225,48497266-48497391,48498985-48499038,48503787-48503939,48505025-48505147,48508582-48508704,48510044-48510169,48513549-48513668,48515387-48515527,48516183-48516362,48520659-48520817,48526130-48526255,48534080-48534205,48537611-48537808,48596283-48596378,48600139-48600234,48610728-48610826,48613010-48613092,48644606-48644950,48645575-48645788	LRG_778p1	48410990	48644769
LRG_779t1	TGFBR2	3	1	30606502	30694142	30606502-30606977,30623199-30623273,30644747-30644915,30650270-30650460,30671638-30672437,30674105-30674246,30688384-30688511,30691420-30694142	LRG_779p1	30606884	30691599
LRG_780t1	EPHB2	1	1	22710838	22921500	22710838-22711043,22781421-22781485,22784392-22785076,22863037-22863192,22864877-22865212,22882359-22882483,22892884-22893046,22895472-22895580,22896411-22896478,22905987-22906109,22906710-22906957,22907953-22908168,22909022-22909171,22910382-22910575,22912444-22912599,22913462-22921500	LRG_780p1	22710983	22913570
LRG_780t2	EPHB2	1	1	22710838	22921500	22710838-22711043,22781421-22781485,22784392-22785076,22863037-22863192,22864877-22865212,22882359-22882483,22892884-22893046,22895472-22895580,22896414-22896478,22905987-22906109,22906710-22906957,22907953-22908168,22909022-22909171,22910382-22910575,22912444-22912599,22913462-22921500	LRG_780p2	22710983	22913570
LRG_781t1	ACTA2	10	-1	88935074	88952823	88935074-88935366,88938061-88938242,88939507-88939698,88941229-88941390,88941785-88941869,88943797-88943907,88947258-88947386,88948802-88948953,88952731-88952823	LRG_781p1	88935223	88948930
LRG_781t2	ACTA2	10	-1	88935074	88991390	88935074-88935366,88938061-88938242,88939507-88939698,88941229-88941390,88941785-88941869,88943797-88943907,88947258-88947386,88948802-88948953,88990939-88991390	LRG_781p2	88935223	88948930
LRG_782t1	STAG2	X	1	123960560	124102656	123960560-123960866,124021367-124021431,124022531-124022671,124025840-124025918,124030961-124031125,124037527-124037623,124042569-124042645,124045164-124045368,124047354-124047505,124049005-124049078,124050186-124050309,124051121-124051219,124051315-124051394,124056128-124056235,124057866-124057977,124061224-124061341,124061771-124061874,124062902-124062994,124063116-124063205,124063848-124064051,124065876-124065946,124066175-124066262,124066356-124066436,124068564-124068656,124071149-124071323,124076332-124076471,124077957-124078058,124081380-124081528,124083421-124083549,124086547-124086770,124090575-124090764,124090854-124090964,124094018-124094144,124095372-124095449,124100574-124102656	LRG_782p1	124022628	124100597
LRG_782t2	STAG2	X	1	123961706	124102656	123961706-123961856,124021367-124021431,124022531-124022671,124025840-124025918,124030961-124031125,124037527-124037623,124042569-124042645,124045164-124045368,124047354-124047505,124049005-124049078,124050186-124050309,124051121-124051219,124051315-124051394,124056128-124056235,124057866-124057977,124061224-124061341,124061771-124061874,124062902-124062994,124063116-124063205,124063848-124064051,124065876-124065946,124066175-124066262,124066356-124066436,124068564-124068656,124071149-124071323,124076332-124076471,124077957-124078058,124081380-124081528,124083421-124083549,124086547-124086770,124090575-124090764,124090854-124090964,124094018-124094144,124095372-124095449,124100574-124102656	LRG_782p2	124022628	124100597
LRG_782t3	STAG2	X	1	123961312	124102656	123961312-123961435,123961786-123961856,124022531-124022671,124025840-124025918,124030961-124031125,124037527-124037623,124042569-124042645,124045164-124045368,124047354-124047505,124049005-124049078,124050186-124050309,124051121-124051219,124051315-124051394,124056128-124056235,124057866-124057977,124061224-124061341,124061771-124061874,124062902-124062994,124063116-124063205,124063848-124064051,124065876-124065946,124066175-124066262,124066356-124066436,124068564-124068656,124071149-124071323,124076332-124076471,124077957-124078058,124081380-124081528,124083421-124083549,124086547-124086770,124090575-124090764,124094018-124094144,124095372-124095449,124100574-124102656	LRG_782p3	124022628	124100597
LRG_783t1	TYMS	18	1	657604	673499	657604-657947,659641-659714,662146-662320,669072-669173,670692-670867,671380-671451,672860-673499	LRG_783p1	657743	672997
LRG_784t1	XRCC1	19	-1	43543312	43575578	43543312-43543505,43543612-43543687,43544144-43544234,43545818-43545957,43546052-43546106,43546595-43546727,43546884-43546977,43551571-43551687,43552017-43552275,43552797-43552908,43552982-43553091,43553401-43553512,43553609-43553683,43554646-43554804,43560910-43561020,43574910-43575002,43575408-43575578	LRG_784p1	43543392	43575458
LRG_785t1	POLD1	19	1	50384323	50418018	50384323-50384390,50398848-50399053,50399371-50399484,50401778-50401924,50401999-50402124,50402205-50402373,50402454-50402535,50402612-50402741,50403053-50403219,50403493-50403597,50406182-50406322,50406407-50406517,50406983-50407174,50407327-50407415,50408785-50408901,50409122-50409235,50409519-50409666,50413426-50413521,50413742-50413879,50414815-50414990,50415438-50415590,50415724-50415826,50416396-50416528,50416610-50416723,50417045-50417097,50417172-50417269,50417842-50418018	LRG_785p1	50398852	50417947
LRG_785t2	POLD1	19	1	50398852	50418018	50398852-50399053,50399371-50399484,50401778-50401924,50401999-50402124,50402205-50402373,50402454-50402535,50402612-50402741,50403053-50403219,50403493-50403597,50406182-50406322,50406407-50406517,50406983-50407174,50407327-50407415,50408707-50408901,50409122-50409235,50409519-50409666,50413426-50413521,50413742-50413879,50414815-50414990,50415438-50415590,50415724-50415826,50416396-50416528,50416610-50416723,50417045-50417097,50417172-50417269,50417842-50418018	LRG_785p2	50398852	50417947
LRG_786t1	MAPK1	22	-1	21759657	21867680	21759657-21764240,21769195-21769320,21772873-21772982,21788257-21788388,21788694-21788808,21799012-21799128,21805850-21806039,21807664-21807846,21867322-21867680	LRG_786p1	21769204	21867440
LRG_786t2	MAPK1	22	-1	21769030	21867680	21769030-21769320,21772873-21772982,21788257-21788388,21788694-21788808,21799012-21799128,21805850-21806039,21807664-21807846,21867322-21867680	LRG_786p2	21769204	21867440
LRG_787t1	GFPT1	2	-1	69319769	69387254	69319769-69326233,69326914-69327075,69328271-69328438,69329297-69329424,69329684-69329798,69337898-69338055,69338445-69338565,69342152-69342249,69345904-69345999,69348171-69348334,69350078-69350183,69354259-69354312,69354489-69354568,69356496-69356557,69358329-69358463,69359268-69359326,69363545-69363670,69370001-69370108,69374006-69374113,69387065-69387254	LRG_787p1	69326189	69387071
LRG_788t1	RRM2B	8	-1	102204501	102238831	102204501-102208285,102212776-102212889,102214054-102214158,102218814-102218947,102224046-102224140,102224885-102225018,102225918-102226034,102232149-102232304,102238559-102238831	LRG_788p1	102208133	102238822
LRG_788t2	RRM2B	8	-1	102204501	102239118	102204501-102208285,102212776-102212889,102214054-102214158,102218814-102218947,102224046-102224140,102224885-102225018,102225918-102226034,102232149-102232304,102238827-102239118	LRG_788p2	102208133	102238874
LRG_789t1	POLE	12	-1	132623762	132687524	132623762-132624810,132624905-132624994,132625645-132625770,132626117-132626317,132632315-132632508,132632664-132632795,132634186-132634378,132635892-132636024,132638014-132638139,132639125-132639298,132641647-132641851,132642177-132642397,132642506-132642729,132642820-132642996,132643224-132643330,132643407-132643560,132643837-132643977,132648929-132649072,132649306-132649515,132649677-132649889,132657136-132657258,132657349-132657429,132657868-132657970,132659295-132659509,132660969-132661164,132661527-132661684,132664004-132664148,132664370-132664462,132665302-132665450,132667503-132667648,132668356-132668502,132668635-132668737,132668811-132668939,132672215-132672322,132672627-132672839,132673164-132673277,132673575-132673707,132675398-132675517,132675735-132675820,132676094-132676204,132676546-132676653,132677363-132677443,132677578-132677719,132679497-132679651,132679954-132680046,132680178-132680222,132680607-132680687,132681138-132681279,132687254-132687524	LRG_789p1	132624697	132687315
LRG_790t1	ABCC8	11	-1	17392885	17476845	17392885-17393128,17393697-17393759,17394266-17394399,17395172-17395275,17395610-17395718,17395852-17395930,17396916-17397046,17397193-17397313,17397684-17397797,17398339-17398441,17402661-17402753,17404512-17404669,17405494-17405563,17406622-17406788,17406888-17407129,17407354-17407453,17408392-17408517,17410516-17410653,17412666-17412746,17413394-17413478,17414512-17414610,17415304-17415339,17416930-17416962,17427049-17427154,17427867-17427942,17428289-17428405,17428565-17428670,17430814-17430959,17432204-17432244,17442720-17442882,17443178-17443312,17448516-17448671,17453119-17453283,17460488-17460676,17461583-17461825,17463438-17463604,17470101-17470222,17474886-17475027,17476629-17476845	LRG_790p1	17392991	17476776
LRG_790t2	ABCC8	11	-1	17392885	17476845	17392885-17393128,17393697-17393759,17394266-17394399,17395172-17395275,17395610-17395718,17395852-17395930,17396916-17397046,17397193-17397313,17397684-17397797,17398339-17398441,17402661-17402753,17404512-17404669,17405494-17405563,17406622-17406788,17406888-17407129,17407354-17407453,17408392-17408517,17410516-17410653,17412666-17412746,17413394-17413478,17414512-17414610,17415304-17415339,17416930-17416965,17427049-17427154,17427867-17427942,17428289-17428405,17428565-17428670,17430814-17430959,17432204-17432244,17442720-17442882,17443178-17443312,17448516-17448671,17453119-17453283,17460488-17460676,17461583-17461825,17463438-17463604,17470101-17470222,17474886-17475027,17476629-17476845	LRG_790p2	17392991	17476776
LRG_791t1	HAMP	19	1	35282346	35285143	35282346-35282667,35284789-35284848,35284938-35285143	LRG_791p1	35282578	35285042
LRG_792t1	ABO	9	-1	133255176	133275172	133255176-133256356,133257409-133257543,133258025-133258060,133259761-133259808,133261260-133261316,133262042-133262111,133275120-133275172	LRG_792p1	133255666	133275147
LRG_793t1	GYPA	4	-1	144109304	144140751	144109304-144111410,144114689-144114767,144116854-144116939,144118714-144118752,144119686-144119781,144120490-144120588,144140599-144140751	LRG_793p1	144111394	144140635
LRG_794t1	GYPB	4	-1	143996104	144019343	143996104-143996304,143997540-143997634,143999411-143999449,144001185-144001283,144019251-144019343	LRG_794p1	143996299	144019287
LRG_795t1	A4GALT	22	-1	42692121	42720870	42692121-42693997,42695491-42695631,42720797-42720870	LRG_795p1	42692890	42693951
LRG_796t1	RHD	1	1	25272486	25330445	25272486-25272695,25284573-25284759,25290641-25290791,25300946-25301093,25301520-25301686,25303322-25303459,25306596-25306729,25317000-25317079,25321889-25321962,25328898-25330445	LRG_796p1	25272548	25328924
LRG_797t1	RHCE	1	-1	25362249	25420914	25362249-25362553,25370467-25370540,25375349-25375428,25385711-25385844,25388976-25389113,25390749-25390915,25391994-25392141,25402596-25402746,25408683-25408869,25420639-25420914	LRG_797p1	25362527	25420786
LRG_798t1	BCAM	19	1	44809059	44821421	44809059-44809206,44811225-44811346,44812163-44812391,44812478-44812548,44813250-44813346,44813438-44813620,44814152-44814288,44814604-44814760,44818522-44818637,44818741-44818882,44819056-44819192,44819346-44819490,44819582-44819726,44820705-44820822,44820916-44821421	LRG_798p1	44809125	44820921
LRG_798t2	BCAM	19	1	44809059	44821421	44809059-44809206,44811225-44811346,44812163-44812391,44812478-44812548,44813250-44813346,44813438-44813620,44814152-44814288,44814604-44814760,44818522-44818637,44818741-44818882,44819056-44819192,44819346-44819490,44819582-44820822,44820916-44821421	LRG_798p2	44809125	44819730
LRG_799t1	KEL	7	-1	142941114	142962416	142941114-142941413,142942434-142942529,142942875-142943044,142943276-142943343,142943486-142943596,142943783-142943883,142944323-142944400,142944643-142944741,142946207-142946317,142952509-142952638,142953808-142953956,142954184-142954372,142954465-142954527,142957827-142957973,142958304-142958428,142960928-142961104,142961360-142961501,142961795-142961872,142962204-142962416	LRG_799p1	142941252	142962206
LRG_800t1	FUT3	19	-1	5842888	5851474	5842888-5844851,5846426-5846966,5851390-5851474	LRG_800p1	5843754	5844839
LRG_801t1	ACKR1	1	1	159205259	159206500	159205259-159206500	LRG_801p1	159205434	159206450
LRG_801t2	ACKR1	1	1	159204013	159206500	159204013-159204980,159205461-159206500	LRG_801p2	159204960	159206450
LRG_802t1	SLC14A1	18	1	45724127	45752520	45724127-45724273,45724950-45725013,45727332-45727418,45730300-45730471,45731015-45731204,45734274-45734402,45736456-45736648,45739163-45739310,45739528-45739662,45748376-45748425,45749778-45752520	LRG_802p1	45730321	45749951
LRG_803t1	SLC4A1	17	-1	44248390	44268134	44248390-44250538,44251159-44251332,44251419-44251588,44253118-44253371,44254496-44254662,44255207-44255296,44255673-44255846,44257350-44257544,44257659-44257807,44257986-44258180,44258413-44258623,44259163-44259344,44259497-44259581,44259809-44259932,44260404-44260539,44260635-44260815,44261575-44261636,44262636-44262726,44262852-44262934,44268054-44268134	LRG_803p1	44250458	44262866
LRG_804t1	ACHE	7	-1	100890716	100895971	100890716-100891088,100891169-100891338,100892334-100892818,100893165-100894255,100895802-100895971	LRG_804p1	100890958	100894232
LRG_804t2	ACHE	7	-1	100889994	100896133	100889994-100890335,100891169-100891338,100892334-100892818,100893165-100894252,100896059-100896133	LRG_804p2	100890214	100894232
LRG_805t1	XG	X	1	2752052	2816500	2752052-2752335,2770550-2770591,2774716-2774739,2782066-2782128,2789644-2789706,2794535-2794603,2797310-2797360,2808185-2808220,2811336-2811452,2814364-2816500	LRG_805p1	2752275	2814380
LRG_806t1	ERMAP	1	1	42817105	42844989	42817105-42817253,42825623-42825738,42830444-42830533,42830768-42831115,42835038-42835154,42835732-42835764,42837158-42837190,42838901-42838921,42840033-42840053,42840152-42840178,42840270-42840296,42842517-42844989	LRG_806p1	42830449	42843232
LRG_807t1	ART4	12	-1	14829311	14843479	14829311-14829462,14840445-14841153,14842970-14843479	LRG_807p1	14829371	14843113
LRG_808t1	AQP1	7	1	30911694	30925517	30911694-30912293,30922066-30922230,30922564-30922644,30923450-30925517	LRG_808p1	30911910	30923629
LRG_809t1	ICAM4	19	1	10286967	10288584	10286967-10287406,10287536-10287838,10287986-10288584	LRG_809p1	10287013	10288104
LRG_810t1	FUT1	19	-1	48748011	48755390	48748011-48751283,48752490-48753122,48753325-48753563,48755290-48755390	LRG_810p1	48750184	48751281
LRG_810t2	FUT1	19	-1	48748011	48753660	48748011-48751283,48752490-48752725,48752892-48753122,48753325-48753563,48753648-48753660	LRG_810p2	48750184	48751281
LRG_811t1	FUT2	19	1	48695971	48705934	48695971-48696089,48702955-48705934	LRG_811p1	48702957	48703988
LRG_812t1	XK	X	1	37685756	37732130	37685756-37686206,37694286-37694548,37727636-37732130	LRG_812p1	37685962	37728462
LRG_813t1	GYPC	2	1	126655935	126696675	126655935-126656312,126690255-126690311,126693864-126693947,126695946-126696675	LRG_813p1	126656264	126696142
LRG_814t1	CR1	1	1	207496128	207641765	207496128-207496388,207505904-207506083,207506714-207506813,207511569-207511654,207523611-207524009,207526753-207526929,207527021-207527123,207528716-207528801,207532180-207532398,207533409-207533588,207534197-207534296,207539981-207540066,207542182-207542580,207563864-207564040,207564132-207564234,207565838-207565923,207567824-207568042,207569059-207569238,207569847-207569946,207575595-207575680,207577805-207578203,207580240-207580416,207580511-207580613,207581918-207582003,207584649-207584876,207587386-207587565,207588675-207588774,207607251-207607336,207609290-207609688,207611677-207611853,207611939-207612041,207614404-207614489,207616575-207616802,207618071-207618247,207619880-207620065,207621973-207621996,207622993-207623068,207630517-207630621,207639397-207641765	LRG_814p1	207496268	207639409
LRG_815t1	CD44	11	1	35138870	35232402	35138870-35139370,35176575-35176740,35180274-35180407,35186832-35186900,35189835-35190065,35214852-35214914,35219316-35219387,35221654-35221732,35229129-35232402	LRG_815p1	35139304	35229333
LRG_816t1	BSG	19	1	572454	583493	572454-572701,579500-579656,580379-580461,580646-580782,581315-581591,582306-582330,582514-582582,582750-583493	LRG_816p1	572635	582577
LRG_817t1	CD151	11	1	832952	838835	832952-833026,834530-834591,836063-836153,836251-836442,836769-836843,837250-837354,837460-837618,837942-838028,838133-838835	LRG_817p1	836070	838192
LRG_818t1	SEMA7A	15	-1	74409289	74433958	74409289-74410985,74411295-74411356,74411556-74411710,74411885-74412012,74414547-74414745,74414838-74414946,74415801-74415985,74416575-74416714,74417335-74417445,74417591-74417675,74417877-74417969,74418268-74418309,74418801-74418952,74433741-74433958	LRG_818p1	74410624	74433918
LRG_819t1	GCNT2	6	1	10585760	10629368	10585760-10586914,10621351-10621443,10626417-10629368	LRG_819p1	10585990	10626607
LRG_820t1	B3GALNT1	3	-1	161083883	161104895	161083883-161086788,161101139-161101233,161103427-161103517,161104319-161104406,161104785-161104895	LRG_820p1	161085759	161086754
LRG_821t1	AQP3	9	-1	33441154	33447633	33441154-33442211,33442301-33442518,33442852-33442970,33443321-33443458,33443766-33443892,33447423-33447633	LRG_821p1	33442043	33447530
LRG_822t1	RHAG	6	-1	49605175	49636874	49605175-49605830,49606848-49606921,49607150-49607220,49611024-49611145,49612397-49612534,49614687-49614853,49615624-49615771,49618068-49618218,49619179-49619362,49636656-49636874	LRG_822p1	49605813	49636812
LRG_823t1	ABCG2	4	-1	88090264	88158859	88090264-88092381,88094577-88094659,88095520-88095609,88097453-88097607,88099324-88099448,88101230-88101319,88107184-88107266,88113303-88113553,88114957-88115058,88118109-88118260,88121635-88121792,88131061-88131213,88131803-88131917,88132576-88132635,88139793-88140014,88158386-88158859	LRG_823p1	88092234	88139995
LRG_824t1	ABCB6	2	-1	219209766	219218990	219209766-219210046,219210230-219210298,219210381-219210475,219210711-219210823,219210934-219211108,219212387-219212491,219213008-219213065,219213241-219213326,219213439-219213502,219213590-219213666,219213826-219213951,219214121-219214186,219214389-219214498,219214961-219215082,219215997-219216180,219216364-219216465,219216652-219216832,219217670-219217807,219218125-219218990	LRG_824p1	219209938	219218673
LRG_825t1	KLF1	19	-1	12884422	12887203	12884422-12885060,12885317-12886142,12887054-12887203	LRG_825p1	12884885	12887140
LRG_826t1	GBGT1	9	-1	133152948	133163945	133152948-133154261,133155178-133155312,133155901-133155936,133156015-133156065,133161467-133161532,133162342-133162532,133163754-133163945	LRG_826p1	133153577	133162412
LRG_827t1	SMIM1	1	1	3772787	3775982	3772787-3772841,3773063-3773181,3775299-3775483,3775795-3775982	LRG_827p1	3775374	3775921
LRG_828t1	CALR	19	1	12938600	12944490	12938600-12938770,12939134-12939235,12939428-12939631,12940053-12940147,12940243-12940452,12940541-12940654,12940744-12940887,12943537-12943629,12943713-12944490	LRG_828p1	12938680	12943913
LRG_829t1	CYP21A2	6	1	32038316	32041670	32038316-32038624,32038722-32038811,32039094-32039248,32039356-32039457,32039546-32039647,32039749-32039835,32040005-32040205,32040406-32040584,32040668-32040771,32040869-32041670	LRG_829p1	32038423	32041134
LRG_830t1	TPP1	11	-1	6612766	6619461	6612766-6614686,6614866-6614991,6615171-6615329,6615442-6615562,6616005-6616074,6616315-6616503,6616661-6616859,6616975-6617153,6617301-6617428,6617626-6617776,6618776-6618915,6619196-6619267,6619384-6619461	LRG_830p1	6614546	6619400
LRG_831t1	DNAJC5	20	1	63895102	63936031	63895102-63895323,63928335-63928452,63929312-63929525,63930851-63931022,63931465-63936031	LRG_831p1	63928346	63931568
LRG_832t1	CLN6	15	-1	68206992	68229742	68206992-68208410,68209637-68209759,68211263-68211318,68211675-68211863,68214290-68214388,68218536-68218650,68229502-68229742	LRG_832p1	68208140	68229584
LRG_833t1	MFSD8	4	-1	127917805	127965984	127917805-127920836,127921524-127921771,127921860-127921963,127930683-127930817,127932985-127933093,127938783-127938838,127939853-127939997,127942045-127942158,127943752-127943992,127949804-127949847,127957501-127957592,127965072-127965208,127965897-127965984	LRG_833p1	127920630	127965133
LRG_834t1	ATP13A2	1	-1	16985958	17011928	16985958-16986358,16986463-16986632,16986805-16986956,16987046-16987269,16988138-16988234,16988322-16988474,16989691-16989770,16989887-16990003,16990127-16990287,16991734-16991858,16992009-16992129,16992243-16992402,16992486-16992581,16993629-16993835,16995976-16996164,16996254-16996300,16996386-16996496,16997020-16997175,17000011-17000142,17000246-17000312,17000400-17000534,17002034-17002103,17002296-17002373,17004332-17004411,17004692-17004821,17005014-17005072,17005374-17005556,17005684-17005778,17011729-17011928	LRG_834p1	16986221	17011738
LRG_835t1	KCTD7	7	1	66628881	66643229	66628881-66629208,66633275-66633444,66638253-66638431,66638856-66643229	LRG_835p1	66629065	66639232
LRG_836t1	TBCK	4	-1	106044317	106316704	106044317-106046680,106095482-106095641,106116203-106116378,106171095-106171270,106193609-106193770,106194718-106194754,106212750-106212835,106230363-106230446,106231729-106231779,106232938-106233064,106233588-106233650,106235269-106235367,106236390-106236519,106236759-106236808,106242470-106242569,106244626-106244764,106247139-106247287,106248245-106248306,106248921-106248982,106250418-106250478,106251866-106252007,106260437-106260510,106262098-106262212,106295094-106295166,106308768-106308989,106316548-106316704	LRG_836p1	106046570	106308960
LRG_837t1	SLC40A1	2	-1	189560590	189580811	189560590-189562191,189563584-189564225,189565354-189565599,189571715-189571841,189572846-189572961,189575161-189575320,189579813-189579880,189580418-189580811	LRG_837p1	189561878	189580460
LRG_838t1	ACADM	1	1	75724347	75763679	75724347-75724817,75728401-75728488,75732644-75732741,75732853-75732922,75733528-75733628,75734791-75734871,75739980-75740110,75745806-75745914,75749419-75749559,75750451-75750546,75761122-75761370,75762692-75763679	LRG_838p1	75724788	75762763
LRG_839t1	MTM1	X	1	150568597	150673143	150568597-150568662,150592605-150592677,150596498-150596570,150598592-150598686,150614589-150614699,150619038-150619139,150638943-150639026,150641269-150641418,150645683-150645871,150649716-150649901,150657821-150658027,150659664-150659756,150660371-150660484,150663433-150663609,150671428-150673143	LRG_839p1	150592615	150671595
LRG_840t1	IGSF1	X	-1	131273506	131289429	131273506-131273931,131274083-131274206,131274599-131274877,131274999-131275286,131275478-131275765,131275961-131276248,131276939-131277226,131277856-131278134,131278461-131278751,131279143-131279190,131279271-131279341,131281218-131281338,131281666-131281944,131282444-131282737,131282980-131283264,131285179-131285466,131285767-131286048,131286437-131286463,131286605-131286741,131289214-131289429	LRG_840p1	131273796	131286674
LRG_841t1	SLCO2A1	3	-1	133932696	134030076	133932696-133934830,133935774-133935897,133938429-133938493,133942605-133942768,133945095-133945260,133947256-133947445,133948536-133948700,133948893-133948971,133951208-133951344,133953663-133953761,133954966-133955193,133973663-133973825,133979481-133979618,134029707-134030076	LRG_841p1	133934713	134029802
LRG_842t1	POMT1	9	1	131502902	131523806	131502902-131503073,131504189-131504340,131506114-131506220,131506403-131506453,131507368-131507514,131508911-131509022,131509743-131509808,131509903-131510062,131510260-131510415,131511337-131511467,131512041-131512136,131513239-131513331,131515426-131515522,131518445-131518537,131518837-131518957,131519389-131519486,131520080-131520193,131521346-131521472,131522047-131522224,131522932-131523806	LRG_842p1	131504219	131523106
LRG_844t1	POMT2	14	-1	77274956	77320882	77274956-77277481,77278394-77278508,77278729-77278869,77279823-77279928,77280021-77280080,77280392-77280463,77283797-77283873,77284950-77285041,77285481-77285632,77286744-77286822,77288762-77288831,77291314-77291380,77296164-77296273,77298689-77298771,77299455-77299561,77301090-77301249,77302835-77302943,77304692-77304800,77306337-77306441,77311949-77312033,77320434-77320882	LRG_844p1	77277376	77320681
LRG_845t1	DYSF	2	1	71453623	71686763	71453623-71454086,71480883-71480938,71481879-71481970,71503214-71503319,71511807-71511921,71513716-71513921,71515623-71515751,71516180-71516242,71516989-71517039,71520178-71520208,71520789-71520904,71526220-71526346,71528298-71528401,71535021-71535089,71535268-71535311,71539157-71539239,71549350-71549391,71551041-71551156,71551607-71551720,71553011-71553188,71553807-71553931,71555965-71556071,71561752-71561944,71564058-71564213,71567951-71568082,71568172-71568338,71569820-71569934,71570229-71570334,71570599-71570741,71574198-71574371,71589593-71589686,71590211-71590288,71598564-71598745,71600702-71600842,71601499-71601528,71602776-71602805,71611245-71611346,71611465-71611626,71612641-71612806,71613334-71613410,71643965-71644063,71656162-71656290,71658878-71659033,71660560-71660651,71664268-71664438,71665162-71665304,71667376-71667515,71668754-71668842,71669112-71669207,71669605-71669746,71674197-71674296,71679057-71679235,71681001-71681110,71682530-71682677,71686454-71686763	LRG_845p1	71453999	71686492
LRG_845t2	DYSF	2	1	71466702	71686763	71466702-71466933,71480883-71480938,71481879-71481970,71503214-71503319,71511807-71511921,71513240-71513332,71513716-71513921,71515623-71515751,71516180-71516242,71516989-71517039,71520178-71520208,71520789-71520904,71526220-71526346,71528298-71528401,71535021-71535089,71535268-71535311,71539157-71539239,71551041-71551156,71551607-71551720,71553011-71553188,71553807-71553931,71555965-71556071,71561752-71561944,71564058-71564213,71567951-71568082,71568172-71568338,71569820-71569934,71570229-71570334,71570599-71570741,71574198-71574371,71589593-71589686,71590211-71590288,71598564-71598745,71600702-71600842,71601499-71601528,71602776-71602805,71611245-71611346,71611465-71611626,71612641-71612806,71613334-71613410,71620547-71620609,71643965-71644063,71656162-71656290,71658878-71659033,71660560-71660651,71664268-71664438,71665162-71665304,71667376-71667515,71668754-71668842,71669112-71669207,71669605-71669746,71674197-71674296,71679057-71679235,71681001-71681110,71682530-71682677,71686454-71686763	LRG_845p2	71466843	71686492
LRG_847t1	PIN1	19	1	9835207	9849689	9835207-9835402,9838436-9838648,9848030-9848140,9849090-9849689	LRG_847p1	9835345	9849199
LRG_848t1	GK	X	1	30653359	30731462	30653359-30653615,30665511-30665584,30668012-30668118,30677375-30677452,30691123-30691199,30694400-30694537,30696042-30696151,30696617-30696683,30697732-30697749,30700414-30700449,30700838-30700905,30707556-30707598,30708054-30708134,30718538-30718616,30719419-30719515,30720011-30720095,30720621-30720741,30720852-30720995,30724101-30724181,30727466-30727552,30728732-30731462	LRG_848p1	30653538	30728742
LRG_848t2	GK	X	1	30653359	30731462	30653359-30653615,30665511-30665584,30668012-30668118,30677375-30677452,30691123-30691199,30694400-30694537,30696042-30696151,30696617-30696683,30700414-30700449,30700838-30700905,30707556-30707598,30708054-30708134,30718538-30718616,30719419-30719515,30720011-30720095,30720621-30720741,30720852-30720995,30724101-30724181,30728732-30731462	LRG_848p2	30653538	30728742
LRG_849t1	CAPN3	15	1	42359500	42412317	42359500-42360114,42384483-42384552,42386167-42386285,42387753-42387886,42388928-42389096,42389953-42390096,42392639-42392722,42394256-42394341,42396800-42396877,42399492-42399652,42401641-42401810,42402124-42402135,42402794-42403002,42403741-42403777,42405926-42405943,42408211-42408324,42409303-42409380,42409787-42409844,42409931-42409995,42410428-42410496,42410588-42410666,42410884-42411000,42411287-42411345,42411747-42412317	LRG_849p1	42359806	42411773
